img_path,table_mask,col_mask,original_height,original_width,hasTable,table_count,col_count,table_bboxes,col_bboxes
marmot_processed\image_v2\10.1.1.160.585_36.jpg,marmot_processed\table_mask\10.1.1.160.585_36_table_mask.png,marmot_processed\col_mask\10.1.1.160.585_36_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.160.587_6.jpg,marmot_processed\table_mask\10.1.1.160.587_6_table_mask.png,marmot_processed\col_mask\10.1.1.160.587_6_col_mask.png,1123,793,1,1,10,"[[81, 65, 918, 358]]","[[81, 120, 101, 357], [114, 120, 172, 357], [187, 121, 245, 357], [260, 120, 319, 357], [337, 119, 391, 356], [408, 119, 465, 357], [478, 119, 537, 358], [551, 119, 611, 358], [628, 120, 686, 357], [701, 120, 741, 357]]"
marmot_processed\image_v2\10.1.1.160.590_212.jpg,marmot_processed\table_mask\10.1.1.160.590_212_table_mask.png,marmot_processed\col_mask\10.1.1.160.590_212_col_mask.png,1056,816,1,4,40,"[[153, 103, 874, 243], [153, 284, 875, 424], [151, 462, 875, 611], [151, 642, 875, 792]]","[[152, 100, 221, 249], [248, 99, 304, 246], [350, 97, 373, 245], [414, 101, 443, 250], [481, 100, 520, 245], [555, 99, 589, 245], [626, 99, 663, 247], [700, 100, 732, 247], [771, 100, 807, 246], [847, 99, 873, 246], [154, 280, 217, 432], [247, 280, 300, 430], [353, 280, 373, 430], [418, 278, 443, 428], [481, 278, 520, 430], [556, 281, 589, 431], [630, 281, 660, 430], [700, 280, 733, 431], [769, 281, 804, 429], [845, 281, 876, 429], [843, 465, 877, 609], [776, 463, 801, 609], [699, 464, 734, 609], [621, 463, 661, 609], [552, 463, 587, 612], [488, 461, 523, 611], [417, 464, 448, 611], [348, 463, 379, 612], [241, 462, 296, 612], [154, 461, 220, 611], [153, 643, 221, 793], [243, 643, 304, 790], [344, 644, 373, 793], [417, 644, 447, 792], [483, 645, 521, 793], [553, 641, 590, 791], [617, 645, 661, 789], [699, 643, 733, 794], [769, 644, 806, 794], [847, 643, 877, 791]]"
marmot_processed\image_v2\10.1.1.160.590_45.jpg,marmot_processed\table_mask\10.1.1.160.590_45_table_mask.png,marmot_processed\col_mask\10.1.1.160.590_45_col_mask.png,1056,816,1,2,22,"[[151, 360, 875, 538], [151, 92, 873, 286]]","[[164, 106, 213, 288], [236, 106, 305, 284], [335, 107, 373, 286], [399, 106, 433, 288], [462, 104, 499, 286], [522, 104, 561, 286], [590, 106, 627, 286], [653, 105, 686, 286], [712, 103, 750, 283], [777, 105, 813, 288], [835, 104, 875, 286], [161, 356, 212, 538], [236, 357, 310, 538], [335, 355, 373, 539], [393, 356, 438, 534], [461, 356, 498, 536], [526, 356, 562, 535], [592, 357, 624, 536], [655, 357, 686, 535], [720, 358, 753, 536], [782, 356, 816, 535], [835, 355, 877, 538]]"
marmot_processed\image_v2\10.1.1.160.596_4.jpg,marmot_processed\table_mask\10.1.1.160.596_4_table_mask.png,marmot_processed\col_mask\10.1.1.160.596_4_col_mask.png,1056,816,1,2,15,"[[141, 100, 835, 162], [89, 786, 873, 895]]","[[146, 115, 163, 162], [210, 113, 222, 167], [284, 114, 304, 161], [356, 116, 378, 163], [437, 102, 521, 160], [555, 100, 630, 160], [660, 100, 732, 161], [764, 99, 808, 162], [97, 786, 169, 891], [200, 789, 275, 896], [305, 788, 387, 894], [427, 789, 506, 897], [547, 789, 634, 895], [665, 789, 744, 897], [772, 788, 808, 895]]"
marmot_processed\image_v2\10.1.1.160.596_5.jpg,marmot_processed\table_mask\10.1.1.160.596_5_table_mask.png,marmot_processed\col_mask\10.1.1.160.596_5_col_mask.png,1056,816,1,2,14,"[[89, 100, 878, 208], [89, 239, 878, 349]]","[[94, 100, 173, 209], [201, 100, 271, 208], [312, 102, 393, 207], [427, 103, 504, 206], [540, 101, 629, 210], [665, 102, 737, 207], [774, 101, 809, 207], [774, 240, 808, 348], [663, 240, 739, 345], [540, 240, 626, 348], [427, 240, 503, 350], [316, 241, 388, 347], [198, 241, 281, 350], [97, 240, 172, 350]]"
marmot_processed\image_v2\10.1.1.160.604_22.jpg,marmot_processed\table_mask\10.1.1.160.604_22_table_mask.png,marmot_processed\col_mask\10.1.1.160.604_22_col_mask.png,1056,816,1,1,6,"[[156, 126, 869, 764]]","[[289, 130, 353, 761], [405, 128, 478, 762], [522, 161, 604, 761], [646, 163, 725, 761], [773, 127, 840, 767], [169, 127, 250, 754]]"
marmot_processed\image_v2\10.1.1.160.604_33.jpg,marmot_processed\table_mask\10.1.1.160.604_33_table_mask.png,marmot_processed\col_mask\10.1.1.160.604_33_col_mask.png,1056,816,1,1,9,"[[68, 126, 955, 923]]","[[85, 129, 207, 922], [232, 135, 301, 919], [336, 126, 415, 922], [440, 128, 513, 920], [545, 128, 622, 922], [640, 125, 701, 922], [729, 125, 765, 922], [807, 125, 846, 923], [880, 126, 940, 923]]"
marmot_processed\image_v2\10.1.1.160.605_5.jpg,marmot_processed\table_mask\10.1.1.160.605_5_table_mask.png,marmot_processed\col_mask\10.1.1.160.605_5_col_mask.png,1056,816,1,1,4,"[[108, 225, 477, 287]]","[[118, 225, 166, 286], [196, 227, 243, 286], [280, 226, 317, 286], [361, 226, 435, 285]]"
marmot_processed\image_v2\10.1.1.160.609_43.jpg,marmot_processed\table_mask\10.1.1.160.609_43_table_mask.png,marmot_processed\col_mask\10.1.1.160.609_43_col_mask.png,1056,816,1,1,5,"[[187, 138, 835, 734]]","[[200, 141, 354, 735], [381, 169, 438, 731], [493, 168, 548, 735], [612, 172, 668, 734], [725, 168, 781, 732]]"
marmot_processed\image_v2\10.1.1.160.611_127.jpg,marmot_processed\table_mask\10.1.1.160.611_127_table_mask.png,marmot_processed\col_mask\10.1.1.160.611_127_col_mask.png,1056,816,1,1,6,"[[118, 162, 904, 759]]","[[127, 161, 294, 755], [315, 180, 417, 756], [439, 182, 537, 758], [560, 185, 658, 756], [676, 182, 771, 758], [796, 183, 893, 759]]"
marmot_processed\image_v2\10.1.1.160.611_59.jpg,marmot_processed\table_mask\10.1.1.160.611_59_table_mask.png,marmot_processed\col_mask\10.1.1.160.611_59_col_mask.png,1056,816,1,1,19,"[[119, 162, 904, 637]]","[[134, 162, 196, 370], [225, 191, 271, 368], [305, 196, 389, 368], [427, 196, 518, 366], [546, 189, 639, 366], [668, 192, 764, 368], [786, 192, 895, 368], [137, 396, 196, 576], [227, 401, 271, 573], [297, 399, 397, 577], [418, 399, 517, 576], [541, 398, 646, 577], [664, 400, 769, 571], [789, 397, 897, 577], [312, 604, 388, 638], [428, 604, 511, 641], [557, 607, 640, 638], [678, 605, 762, 643], [811, 605, 877, 641]]"
marmot_processed\image_v2\10.1.1.160.614_2.jpg,marmot_processed\table_mask\10.1.1.160.614_2_table_mask.png,marmot_processed\col_mask\10.1.1.160.614_2_col_mask.png,1056,816,1,1,2,"[[93, 282, 497, 490]]","[[102, 283, 218, 487], [247, 283, 487, 495]]"
marmot_processed\image_v2\10.1.1.160.615_15.jpg,marmot_processed\table_mask\10.1.1.160.615_15_table_mask.png,marmot_processed\col_mask\10.1.1.160.615_15_col_mask.png,1056,816,1,1,5,"[[151, 172, 843, 835]]","[[153, 176, 252, 832], [275, 175, 438, 834], [459, 177, 535, 837], [566, 177, 640, 835], [669, 176, 824, 838]]"
marmot_processed\image_v2\10.1.1.160.615_25.jpg,marmot_processed\table_mask\10.1.1.160.615_25_table_mask.png,marmot_processed\col_mask\10.1.1.160.615_25_col_mask.png,1056,816,1,1,2,"[[151, 651, 753, 826]]","[[153, 652, 466, 828], [542, 652, 718, 829]]"
marmot_processed\image_v2\10.1.1.160.617_7.jpg,marmot_processed\table_mask\10.1.1.160.617_7_table_mask.png,marmot_processed\col_mask\10.1.1.160.617_7_col_mask.png,1056,816,1,2,10,"[[264, 148, 747, 238], [318, 537, 693, 605]]","[[266, 145, 341, 240], [359, 146, 413, 240], [432, 148, 496, 241], [512, 148, 585, 234], [601, 146, 684, 240], [698, 147, 733, 240], [320, 535, 442, 606], [456, 538, 535, 603], [547, 537, 630, 603], [641, 536, 676, 604]]"
marmot_processed\image_v2\10.1.1.160.623_7.jpg,marmot_processed\table_mask\10.1.1.160.623_7_table_mask.png,marmot_processed\col_mask\10.1.1.160.623_7_col_mask.png,1056,816,1,1,4,"[[533, 667, 883, 705]]","[[565, 667, 590, 709], [655, 669, 679, 706], [734, 671, 776, 706], [827, 669, 850, 705]]"
marmot_processed\image_v2\10.1.1.160.623_8.jpg,marmot_processed\table_mask\10.1.1.160.623_8_table_mask.png,marmot_processed\col_mask\10.1.1.160.623_8_col_mask.png,1056,816,1,1,6,"[[141, 584, 491, 755]]","[[152, 585, 184, 753], [207, 581, 232, 753], [253, 587, 301, 755], [326, 586, 365, 756], [387, 585, 418, 756], [440, 583, 483, 755]]"
marmot_processed\image_v2\10.1.1.160.624_15.jpg,marmot_processed\table_mask\10.1.1.160.624_15_table_mask.png,marmot_processed\col_mask\10.1.1.160.624_15_col_mask.png,1123,794,1,4,32,"[[147, 140, 759, 256], [144, 309, 762, 424], [147, 465, 759, 581], [150, 622, 755, 737]]","[[153, 154, 214, 253], [223, 138, 339, 258], [348, 138, 406, 257], [420, 137, 475, 258], [491, 140, 546, 257], [560, 140, 615, 257], [629, 141, 682, 257], [700, 138, 753, 256], [143, 323, 214, 422], [219, 308, 334, 422], [351, 306, 410, 424], [423, 307, 480, 425], [491, 308, 549, 425], [562, 308, 618, 427], [636, 308, 687, 427], [705, 307, 760, 426], [147, 475, 201, 577], [213, 467, 329, 582], [352, 464, 404, 583], [422, 464, 477, 583], [490, 464, 548, 582], [562, 464, 615, 583], [629, 464, 687, 584], [702, 464, 754, 583], [698, 621, 756, 738], [628, 623, 684, 740], [555, 621, 611, 741], [213, 622, 333, 736], [348, 623, 400, 737], [415, 622, 471, 736], [486, 620, 542, 740], [152, 623, 206, 740]]"
marmot_processed\image_v2\10.1.1.160.628_2.jpg,marmot_processed\table_mask\10.1.1.160.628_2_table_mask.png,marmot_processed\col_mask\10.1.1.160.628_2_col_mask.png,1123,793,1,1,4,"[[234, 347, 786, 416]]","[[240, 347, 356, 415], [374, 347, 491, 417], [505, 364, 621, 418], [643, 366, 766, 415]]"
marmot_processed\image_v2\10.1.1.160.630_10.jpg,marmot_processed\table_mask\10.1.1.160.630_10_table_mask.png,marmot_processed\col_mask\10.1.1.160.630_10_col_mask.png,1123,793,1,1,4,"[[243, 683, 792, 764]]","[[265, 683, 349, 762], [434, 684, 488, 766], [580, 684, 629, 763], [713, 684, 755, 764]]"
marmot_processed\image_v2\10.1.1.160.630_12.jpg,marmot_processed\table_mask\10.1.1.160.630_12_table_mask.png,marmot_processed\col_mask\10.1.1.160.630_12_col_mask.png,1123,793,1,1,15,"[[213, 165, 798, 529]]","[[232, 182, 252, 527], [283, 184, 302, 532], [320, 181, 338, 529], [360, 181, 374, 527], [395, 182, 416, 527], [431, 180, 451, 530], [471, 182, 488, 528], [505, 181, 528, 532], [546, 180, 562, 532], [582, 181, 603, 533], [621, 181, 639, 532], [657, 181, 675, 533], [695, 184, 717, 533], [731, 181, 754, 532], [767, 179, 792, 532]]"
marmot_processed\image_v2\10.1.1.160.633_6.jpg,marmot_processed\table_mask\10.1.1.160.633_6_table_mask.png,marmot_processed\col_mask\10.1.1.160.633_6_col_mask.png,1056,816,1,3,12,"[[172, 238, 421, 323], [110, 632, 484, 690], [537, 616, 911, 766]]","[[172, 237, 334, 321], [379, 238, 409, 325], [107, 631, 154, 690], [183, 633, 270, 691], [287, 632, 317, 693], [350, 634, 434, 691], [447, 633, 476, 688], [531, 615, 547, 764], [579, 629, 631, 768], [665, 632, 727, 765], [758, 631, 808, 769], [845, 629, 905, 772]]"
marmot_processed\image_v2\10.1.1.160.644_112.jpg,marmot_processed\table_mask\10.1.1.160.644_112_table_mask.png,marmot_processed\col_mask\10.1.1.160.644_112_col_mask.png,864,768,1,2,5,"[[327, 272, 901, 461], [325, 758, 898, 946]]","[[371, 324, 600, 453], [651, 324, 849, 454], [333, 807, 500, 937], [525, 811, 692, 937], [715, 812, 840, 934]]"
marmot_processed\image_v2\10.1.1.160.649_16.jpg,marmot_processed\table_mask\10.1.1.160.649_16_table_mask.png,marmot_processed\col_mask\10.1.1.160.649_16_col_mask.png,1056,816,1,1,8,"[[249, 145, 775, 330]]","[[252, 146, 307, 326], [328, 165, 369, 326], [388, 168, 433, 329], [456, 167, 504, 326], [527, 164, 572, 328], [595, 164, 636, 325], [653, 165, 700, 324], [714, 169, 762, 324]]"
marmot_processed\image_v2\10.1.1.160.649_18.jpg,marmot_processed\table_mask\10.1.1.160.649_18_table_mask.png,marmot_processed\col_mask\10.1.1.160.649_18_col_mask.png,1056,816,1,2,18,"[[120, 535, 905, 770], [120, 257, 905, 492]]","[[137, 260, 206, 492], [241, 264, 295, 487], [334, 294, 384, 491], [414, 280, 468, 491], [502, 291, 553, 488], [577, 281, 636, 487], [673, 297, 720, 491], [755, 279, 807, 494], [840, 292, 895, 492], [142, 533, 200, 771], [240, 558, 294, 767], [336, 574, 380, 769], [415, 560, 467, 770], [499, 574, 547, 768], [579, 558, 636, 770], [676, 574, 723, 771], [752, 557, 806, 771], [838, 574, 891, 769]]"
marmot_processed\image_v2\10.1.1.160.651_12.jpg,marmot_processed\table_mask\10.1.1.160.651_12_table_mask.png,marmot_processed\col_mask\10.1.1.160.651_12_col_mask.png,1056,816,1,1,7,"[[152, 155, 872, 286]]","[[156, 160, 380, 286], [417, 173, 467, 284], [484, 176, 551, 283], [586, 176, 624, 286], [645, 176, 708, 284], [739, 175, 784, 290], [798, 177, 863, 286]]"
marmot_processed\image_v2\10.1.1.160.651_22.jpg,marmot_processed\table_mask\10.1.1.160.651_22_table_mask.png,marmot_processed\col_mask\10.1.1.160.651_22_col_mask.png,1056,816,1,1,5,"[[200, 569, 824, 699]]","[[206, 570, 305, 698], [331, 571, 443, 697], [473, 571, 555, 697], [597, 571, 676, 696], [719, 571, 803, 698]]"
marmot_processed\image_v2\10.1.1.160.652_9.jpg,marmot_processed\table_mask\10.1.1.160.652_9_table_mask.png,marmot_processed\col_mask\10.1.1.160.652_9_col_mask.png,1056,816,1,1,8,"[[82, 103, 961, 255]]","[[88, 100, 247, 257], [264, 105, 338, 255], [366, 101, 432, 254], [459, 101, 557, 257], [582, 101, 673, 254], [689, 102, 757, 256], [781, 102, 848, 256], [867, 102, 949, 256]]"
marmot_processed\image_v2\10.1.1.160.653_12.jpg,marmot_processed\table_mask\10.1.1.160.653_12_table_mask.png,marmot_processed\col_mask\10.1.1.160.653_12_col_mask.png,1056,816,1,1,5,"[[234, 121, 788, 418]]","[[242, 121, 346, 422], [374, 124, 451, 423], [483, 119, 551, 426], [586, 118, 622, 431], [683, 118, 769, 422]]"
marmot_processed\image_v2\10.1.1.160.655_9.jpg,marmot_processed\table_mask\10.1.1.160.655_9_table_mask.png,marmot_processed\col_mask\10.1.1.160.655_9_col_mask.png,1056,816,1,1,4,"[[96, 76, 909, 242]]","[[110, 75, 166, 248], [206, 74, 376, 243], [425, 76, 681, 245], [714, 78, 895, 241]]"
marmot_processed\image_v2\10.1.1.160.656_12.jpg,marmot_processed\table_mask\10.1.1.160.656_12_table_mask.png,marmot_processed\col_mask\10.1.1.160.656_12_col_mask.png,1056,816,1,1,12,"[[147, 161, 876, 385]]","[[156, 165, 321, 268], [340, 162, 394, 275], [430, 161, 586, 276], [601, 162, 656, 273], [680, 166, 748, 272], [778, 161, 865, 272], [831, 315, 865, 382], [715, 318, 744, 383], [630, 320, 656, 383], [412, 316, 582, 378], [371, 320, 390, 384], [152, 317, 261, 387]]"
marmot_processed\image_v2\10.1.1.160.657_4.jpg,marmot_processed\table_mask\10.1.1.160.657_4_table_mask.png,marmot_processed\col_mask\10.1.1.160.657_4_col_mask.png,1056,816,1,1,3,"[[90, 521, 498, 806]]","[[93, 520, 206, 806], [230, 523, 341, 808], [398, 523, 456, 807]]"
marmot_processed\image_v2\10.1.1.160.659_3.jpg,marmot_processed\table_mask\10.1.1.160.659_3_table_mask.png,marmot_processed\col_mask\10.1.1.160.659_3_col_mask.png,1056,816,1,4,19,"[[680, 414, 964, 489], [63, 689, 492, 897], [508, 689, 965, 954], [369, 504, 965, 671]]","[[675, 433, 760, 492], [771, 434, 824, 493], [837, 434, 885, 492], [897, 434, 951, 492], [855, 533, 926, 638], [771, 533, 843, 637], [666, 535, 758, 639], [571, 535, 661, 639], [373, 536, 560, 636], [65, 736, 212, 849], [227, 744, 272, 848], [302, 743, 350, 848], [366, 742, 412, 848], [424, 742, 486, 850], [513, 743, 648, 938], [661, 745, 715, 935], [735, 744, 789, 938], [806, 744, 858, 938], [872, 743, 937, 938]]"
marmot_processed\image_v2\10.1.1.160.659_6.jpg,marmot_processed\table_mask\10.1.1.160.659_6_table_mask.png,marmot_processed\col_mask\10.1.1.160.659_6_col_mask.png,1056,816,1,3,21,"[[56, 343, 344, 528], [59, 528, 960, 743], [58, 760, 959, 954]]","[[49, 347, 187, 486], [203, 348, 280, 487], [291, 352, 343, 487], [69, 565, 277, 740], [291, 567, 366, 741], [392, 565, 452, 740], [463, 566, 533, 738], [557, 565, 612, 744], [624, 563, 683, 740], [699, 570, 750, 745], [763, 568, 835, 742], [851, 567, 925, 741], [851, 798, 926, 951], [755, 801, 826, 952], [686, 802, 743, 952], [599, 801, 668, 954], [540, 800, 594, 954], [442, 800, 515, 951], [373, 800, 429, 954], [270, 801, 348, 955], [65, 799, 259, 952]]"
marmot_processed\image_v2\10.1.1.160.660_5.jpg,marmot_processed\table_mask\10.1.1.160.660_5_table_mask.png,marmot_processed\col_mask\10.1.1.160.660_5_col_mask.png,1056,816,1,3,27,"[[238, 161, 929, 334], [237, 356, 929, 601], [237, 624, 929, 868]]","[[245, 190, 302, 322], [326, 214, 364, 324], [387, 214, 425, 326], [447, 215, 483, 321], [504, 211, 543, 324], [570, 214, 602, 324], [626, 214, 664, 323], [690, 214, 729, 325], [752, 213, 784, 327], [804, 214, 848, 323], [867, 214, 906, 322], [246, 383, 309, 589], [361, 408, 400, 592], [444, 410, 481, 591], [521, 409, 565, 592], [606, 406, 645, 589], [683, 408, 725, 592], [767, 411, 808, 591], [848, 407, 881, 590], [247, 647, 296, 861], [361, 679, 402, 858], [443, 676, 478, 856], [526, 677, 560, 859], [605, 678, 640, 856], [684, 676, 728, 859], [763, 677, 811, 857], [841, 672, 886, 858]]"
marmot_processed\image_v2\10.1.1.160.660_6.jpg,marmot_processed\table_mask\10.1.1.160.660_6_table_mask.png,marmot_processed\col_mask\10.1.1.160.660_6_col_mask.png,1056,816,1,1,6,"[[96, 162, 786, 553]]","[[102, 189, 172, 547], [218, 188, 301, 546], [338, 191, 427, 552], [458, 189, 501, 550], [572, 192, 611, 547], [664, 191, 753, 553]]"
marmot_processed\image_v2\10.1.1.160.661_7.jpg,marmot_processed\table_mask\10.1.1.160.661_7_table_mask.png,marmot_processed\col_mask\10.1.1.160.661_7_col_mask.png,1056,816,1,1,17,"[[89, 94, 904, 193]]","[[99, 94, 147, 193], [164, 106, 206, 191], [222, 106, 248, 190], [261, 105, 291, 195], [304, 105, 333, 193], [354, 104, 392, 197], [404, 104, 437, 194], [449, 106, 477, 195], [489, 101, 520, 192], [540, 105, 577, 196], [591, 103, 624, 193], [635, 103, 668, 196], [678, 104, 704, 195], [733, 103, 765, 196], [778, 104, 811, 194], [821, 104, 852, 194], [863, 103, 891, 192]]"
marmot_processed\image_v2\10.1.1.160.665_1.jpg,marmot_processed\table_mask\10.1.1.160.665_1_table_mask.png,marmot_processed\col_mask\10.1.1.160.665_1_col_mask.png,1123,793,1,1,4,"[[86, 722, 492, 889]]","[[94, 723, 159, 891], [182, 723, 245, 890], [278, 722, 351, 890], [380, 724, 480, 888]]"
marmot_processed\image_v2\10.1.1.160.669_11.jpg,marmot_processed\table_mask\10.1.1.160.669_11_table_mask.png,marmot_processed\col_mask\10.1.1.160.669_11_col_mask.png,1123,793,1,1,5,"[[97, 285, 801, 664]]","[[107, 285, 327, 662], [368, 284, 420, 658], [466, 285, 540, 668], [588, 285, 650, 665], [696, 288, 773, 662]]"
marmot_processed\image_v2\10.1.1.160.669_3.jpg,marmot_processed\table_mask\10.1.1.160.669_3_table_mask.png,marmot_processed\col_mask\10.1.1.160.669_3_col_mask.png,1123,793,1,1,0,"[[65, 183, 936, 850]]",[]
marmot_processed\image_v2\10.1.1.160.674_19.jpg,marmot_processed\table_mask\10.1.1.160.674_19_table_mask.png,marmot_processed\col_mask\10.1.1.160.674_19_col_mask.png,1056,816,1,1,3,"[[181, 704, 858, 943]]","[[230, 751, 354, 925], [464, 752, 570, 919], [679, 750, 777, 923]]"
marmot_processed\image_v2\10.1.1.160.674_27.jpg,marmot_processed\table_mask\10.1.1.160.674_27_table_mask.png,marmot_processed\col_mask\10.1.1.160.674_27_col_mask.png,1056,816,1,1,2,"[[132, 294, 891, 559]]","[[143, 296, 325, 562], [369, 296, 877, 561]]"
marmot_processed\image_v2\10.1.1.160.675_6.jpg,marmot_processed\table_mask\10.1.1.160.675_6_table_mask.png,marmot_processed\col_mask\10.1.1.160.675_6_col_mask.png,1056,816,1,1,6,"[[104, 714, 487, 785]]","[[110, 712, 173, 785], [192, 710, 225, 788], [243, 715, 272, 788], [296, 708, 321, 788], [348, 713, 390, 785], [422, 712, 471, 791]]"
marmot_processed\image_v2\10.1.1.160.677_2.jpg,marmot_processed\table_mask\10.1.1.160.677_2_table_mask.png,marmot_processed\col_mask\10.1.1.160.677_2_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.160.681_5.jpg,marmot_processed\table_mask\10.1.1.160.681_5_table_mask.png,marmot_processed\col_mask\10.1.1.160.681_5_col_mask.png,1047,793,1,1,5,"[[522, 107, 942, 341]]","[[520, 103, 597, 342], [626, 105, 753, 341], [773, 109, 811, 349], [829, 102, 861, 344], [885, 105, 927, 347]]"
marmot_processed\image_v2\10.1.1.160.684_3.jpg,marmot_processed\table_mask\10.1.1.160.684_3_table_mask.png,marmot_processed\col_mask\10.1.1.160.684_3_col_mask.png,1123,794,1,1,8,"[[219, 377, 906, 466]]","[[233, 374, 289, 467], [313, 373, 346, 470], [375, 374, 414, 470], [442, 377, 521, 469], [553, 376, 604, 471], [641, 377, 690, 472], [726, 376, 758, 470], [800, 375, 881, 470]]"
marmot_processed\image_v2\10.1.1.160.684_9.jpg,marmot_processed\table_mask\10.1.1.160.684_9_table_mask.png,marmot_processed\col_mask\10.1.1.160.684_9_col_mask.png,1123,794,1,2,10,"[[337, 149, 785, 291], [347, 493, 775, 618]]","[[344, 148, 433, 293], [468, 144, 515, 295], [544, 142, 587, 297], [618, 143, 694, 295], [727, 143, 771, 296], [360, 490, 417, 621], [466, 491, 509, 620], [534, 490, 584, 623], [611, 488, 689, 621], [721, 483, 760, 625]]"
marmot_processed\image_v2\10.1.1.160.686_7.jpg,marmot_processed\table_mask\10.1.1.160.686_7_table_mask.png,marmot_processed\col_mask\10.1.1.160.686_7_col_mask.png,957,720,1,2,12,"[[91, 125, 888, 265], [91, 791, 891, 888]]","[[87, 126, 179, 269], [240, 125, 324, 269], [384, 124, 459, 263], [523, 126, 607, 262], [661, 128, 741, 261], [802, 125, 892, 265], [91, 790, 183, 895], [239, 790, 320, 891], [380, 792, 459, 897], [512, 789, 600, 890], [650, 792, 735, 891], [795, 792, 893, 891]]"
